Time,X-Acceleration,Y-Acceleration,Z-Acceleration,X-Velocity,Y-Velocity,Z-Velocity,Composite-Acceleration,Composite-Velocity,Temperature Z,Temperature-XYZ
00:00.0,0.098449707,0.08026123,0.364746094,0.135009766,0.268554688,0.561035156,0.463134766,1.166015625,7.0625,7.0625
00:00.0,0.060058594,0.000463963,0.295410156,0.087036133,0.236694336,0.7109375,0.324951172,1.172851563,7.125,7.125
00:00.0,0.028091431,0.007484436,0.288696289,0.18371582,0.339599609,0.363464355,0.402587891,1.192382813,7.0625,7.0625
00:00.0,0.024673462,0.14831543,0.354492188,0.339111328,0.476806641,0.636230469,0.485107422,1.354492188,6.9375,6.9375
00:00.0,0.175048828,0.081237793,0.214599609,0.983886719,0.280273438,0.569824219,0.413818359,1.450195313,6.8125,6.8125
00:00.0,0.037139893,0.009002686,0.376464844,0.346679688,0.195800781,0.650390625,0.420654297,1.256835938,6.6875,6.6875
00:00.0,0.272216797,0.131469727,0.326171875,1.194335938,0.188110352,0.865722656,0.426025391,1.631835938,6.5625,6.5625
00:00.0,0.018798828,0.14453125,0.503417969,0.240844727,0.283447266,0.37109375,0.512207031,1.155273438,6.4375,6.4375
00:00.0,0.06048584,0.077209473,0.289550781,0.181030273,0.326416016,0.818847656,0.307128906,1.291992188,6.3125,6.3125
00:00.0,0.039260864,0.08215332,0.384643555,0.219299316,0.163635254,0.781494141,0.429199219,1.224609375,6.15625,6.15625
00:00.0,0.041992188,0.045837402,0.28125,0.228149414,0.371337891,0.859863281,0.360595703,1.338867188,6,6
00:00.0,0.044036865,0.058959961,0.322753906,0.364257813,0.335449219,1.099609375,0.366210938,1.484375,5.75,5.75
00:00.0,0.12902832,0.053344727,0.389160156,0.163085938,0.238891602,0.592285156,0.390380859,1.177734375,5.625,5.625
00:00.0,0.033508301,0.040924072,0.403320313,0.173095703,0.294189453,0.740234375,0.422851563,1.252929688,5.5,5.5
00:00.0,0.018997192,0.074951172,0.421630859,0.130737305,0.105163574,1.291992188,0.476074219,1.465820313,5.375,5.375
00:00.0,12.82,13.407,0.242858887,5.054,5.041,0.945556641,0.329223633,1.397949219,5.40625,5.40625
00:00.0,0.025863647,0.087219238,6.626,0.352294922,0.228149414,1.721,16.114,7.556,30.826,30.788
00:00.0,0.099121094,0.062683105,0.364257813,0.061004639,0.193969727,0.287109375,0.551269531,0.890136719,16.375,16.375
00:00.0,12.82,0.026428223,0.468017578,5.054,0.396484375,2.271484375,0.498291016,2.57421875,11.4375,11.4375
00:00.0,0.069580078,0.09588623,0.492675781,0.361572266,0.872558594,2.857421875,0.574707031,3.09765625,9.75,9.75
00:00.0,0.053375244,0.063842773,0.404296875,0.374267578,0.223144531,1.680664063,0.454101563,1.926757813,9.375,9.375
00:00.0,12.82,13.407,0.405517578,5.054,5.041,1.796875,0.567382813,2.234375,8.875,8.875
00:00.0,0.00235939,0.041168213,0.686523438,0.430908203,0.232421875,1.64453125,0.689941406,1.911132813,8.0625,8.0625
00:00.0,0.061431885,0.026611328,0.409179688,0.426025391,0.578125,2.171875,0.440673828,2.443359375,7.4375,7.4375
00:00.0,0.056060791,0.069213867,0.445556641,0.537597656,0.801757813,2.466796875,0.536132813,2.7578125,6.875,6.875
00:00.0,0.108825684,13.407,0.416503906,0.419921875,5.041,2.021484375,0.451416016,2.271484375,6.5,6.5
00:00.0,0.11730957,0.008743286,0.329101563,0.319580078,0.367919922,1.657226563,16.114,7.556,6.375,30.788
00:00.0,0.116516113,0.000154376,0.510253906,0.565429688,0.333984375,1.76171875,0.530273438,2.06640625,6.25,6.25
00:00.0,0.244506836,0.159790039,0.135375977,0.077392578,0.034698486,0.076293945,0.21887207,0.320068359,11.9375,11.9375
00:00.0,0.100341797,0.165405273,0.205078125,0.060028076,0.065185547,0.051269531,0.242431641,0.305175781,11.125,11.125
00:00.0,0.026748657,0.09942627,0.281494141,0.044128418,0.054138184,0.248046875,0.298339844,0.539550781,10.3125,10.3125
00:00.0,0.259521484,0.190429688,0.241455078,0.080505371,0.078674316,0.282958984,0.318603516,0.716796875,9.75,9.75
00:00.0,0.134033203,0.106933594,0.24597168,0.089111328,0.084228516,0.667480469,0.327880859,1.07421875,9.0625,9.0625
00:00.0,0.15234375,0.159912109,0.312255859,0.075683594,0.060760498,0.61328125,0.312255859,1.02734375,8.6875,8.6875
00:00.0,0.129882813,0.188598633,0.310302734,0.05682373,0.075439453,0.24206543,0.326660156,0.604492188,8.1875,8.1875
00:00.0,0.249633789,0.0209198,0.209716797,0.034057617,0.069458008,0.298583984,0.315673828,0.611816406,8.125,8.125
00:00.0,0.181274414,0.105041504,0.245361328,0.598144531,0.814453125,1.526367188,0.311279297,1.977539063,7.375,7.375
00:00.0,0.225219727,0.157836914,0.296630859,0.909179688,0.469238281,2.171875,0.349609375,2.501953125,7.25,7.25
00:00.0,0.189697266,0.174438477,0.202758789,0.889160156,1.291992188,2.1640625,0.3125,2.69921875,7.5,7.5
00:00.0,0.189819336,0.122375488,0.307128906,0.345703125,0.217651367,1.87890625,0.419921875,2.09375,7.6875,7.6875
00:00.0,0.201782227,0.113037109,0.252197266,0.085571289,0.154663086,0.641601563,0.271728516,1.107421875,8.125,8.125
00:00.0,0.100341797,13.407,0.299072266,0.056915283,5.041,0.220581055,0.370361328,0.724609375,8.6875,8.6875
00:00.0,0.162353516,0.153686523,0.134521484,0.126953125,0.099121094,0.402832031,0.180297852,1.005859375,9.3125,9.3125
00:00.0,0.005191803,0.158935547,0.170410156,0.191650391,0.27734375,0.397460938,0.20690918,1.138671875,9.6875,9.6875
00:00.0,0.192504883,0.139160156,0.056182861,0.271972656,0.126831055,0.171508789,0.108886719,0.971679688,10.5625,10.5625
00:00.0,13.78125,12.0703125,5.1875,2.005859375,2.705078125,1.198242188,17.71875,3.57421875,19.125,19.125
00:00.0,15.015625,17.015625,6.61328125,5.84765625,11.9140625,2.15234375,20.75,13.4453125,30,30
00:00.0,21.203125,14.328125,6.140625,7.15234375,13.6484375,2.255859375,21.78125,15.5703125,35.8125,35.8125
00:00.0,18.015625,15.84375,6.7421875,8.3984375,15.15625,2.54296875,18.46875,17.5,38.3125,38.3125
00:00.0,12.82,19.28125,5.04296875,5.054,11.296875,2.0234375,25,13.0390625,39.0625,39.0625
00:00.0,17.734375,14.125,5.1015625,4.25,6.7578125,1.471679688,18.234375,8.1171875,39.3125,39.3125
00:00.0,13.484375,13.407,5.6953125,4.58984375,5.041,1.56640625,14.5390625,9.1015625,39.1875,39.1875
00:00.0,15.453125,16.8125,5.6171875,3.5546875,6.41015625,1.440429688,17.28125,7.46875,39.3125,39.3125
00:00.0,18.09375,13.03125,6.93359375,3.458984375,5.65625,1.548828125,21.453125,6.80859375,39.4375,39.4375
00:00.0,14.03125,14.96875,5.5625,12.140625,17.46875,3.017578125,16.375,21.484375,39.625,39.625
00:00.0,15.390625,13.3828125,5.6796875,4.3984375,7.63671875,1.700195313,16.75,8.9765625,39.4375,39.4375
00:00.0,18.0625,13.407,6.203125,4.5234375,5.041,1.349609375,20.015625,10.4921875,39.25,39.25
00:00.0,18.03125,13.6015625,5.4765625,10.421875,16.8125,2.86328125,18.984375,19.984375,39.0625,39.0625
00:00.0,16.734375,16.890625,5.0390625,8.6484375,14.9375,4.0234375,19.125,17.71875,38.8125,38.8125
00:00.0,16.28125,13.421875,6.9453125,7.890625,13.96875,2.369140625,16.671875,16.203125,38.75,38.75
00:00.0,14.125,13.5078125,5.03125,6.27734375,11.359375,2.119140625,17.515625,13.1484375,38.5,38.5
00:00.0,15.296875,14.828125,5.140625,5.26171875,8.1484375,1.638671875,21.328125,9.8359375,38.8125,38.8125
00:00.0,17.203125,16.265625,7.09375,11.375,19.3125,3.232421875,19.796875,22.65625,40.125,40.125
00:00.0,16.015625,12.7734375,5.59375,12.328125,21.5625,3.15625,17.328125,25.03125,40.8125,40.8125
00:00.0,14.8828125,14.0078125,5.83984375,3.40234375,6.44921875,1.254882813,16.109375,7.3984375,41.625,41.625
00:00.0,14.328125,11.859375,5.09765625,2.16015625,3.16796875,1.133789063,15.2421875,4,42,42
00:00.0,14.1171875,11.78125,4.79296875,4.0703125,7.03515625,1.204101563,15.2265625,8.21875,42.75,42.75
00:00.0,13.2421875,13.407,6.421875,4.26953125,5.041,1.212890625,14.84375,7.8359375,43.5,43.5
00:00.0,15.703125,13.765625,5.875,2.677734375,3.708984375,1.36328125,17.109375,4.7734375,44.5625,44.5625
00:00.0,12.82,13.407,5.84765625,5.054,5.041,1.251953125,17.40625,6.5234375,45.5,45.5
00:00.0,14.2421875,13.5703125,6.55859375,2.126953125,2.662109375,1.396484375,18.65625,3.68359375,46.375,46.375
00:00.0,17.578125,13.407,6.7890625,2.74609375,5.041,1.463867188,23.453125,4.91015625,46.75,46.75
00:00.0,16.5,16.546875,7.0234375,2.203125,3.03515625,1.331054688,20.4375,3.98046875,46.5625,46.5625
00:00.0,12.328125,20.140625,5.95703125,2.640625,3.66796875,1.278320313,21.515625,4.6953125,45.6875,45.6875
00:00.0,13.34375,15.65625,6.65625,2.603515625,3.96484375,1.282226563,18,4.9140625,44.9375,44.9375
00:00.0,17.578125,12.7421875,5.4765625,4.41796875,7.390625,1.599609375,17.96875,8.7578125,44.25,44.25
00:00.0,15.109375,12.3359375,5.88671875,2.689453125,4.375,1.146484375,19.328125,5.26171875,43.875,43.875
00:00.0,12.0546875,17.09375,5.8828125,2.41015625,3.607421875,1.268554688,18.90625,4.51953125,43.4375,43.4375
00:00.0,12.4765625,12.8671875,6.23828125,1.923828125,2.375,1.170898438,14.3046875,3.2734375,43.3125,43.3125
00:00.0,20.390625,13.6328125,7.16796875,2.40234375,3.453125,1.236328125,20.5,4.3828125,43.3125,43.3125
00:00.0,21.9375,15.890625,7.921875,2.291015625,3.357421875,1.274414063,22.8125,4.2578125,43.125,43.125
00:00.0,19.65625,11.5390625,5.87890625,2.267578125,3.03515625,1.372070313,20.171875,4.02734375,43,43
00:00.0,19.234375,12.5703125,6.1796875,2.095703125,2.84765625,1.294921875,19.28125,3.765625,42.875,42.875
00:00.0,19.25,17.796875,7.40234375,1.997070313,2.47265625,1.333007813,19.578125,3.447265625,42.6875,42.6875
00:00.0,15.6875,14.0625,6.6328125,2.0078125,2.853515625,1.221679688,17.140625,3.697265625,42.6875,42.6875
00:00.0,14.3984375,13.734375,6.671875,2.26171875,2.76171875,1.384765625,16.114,7.556,42.875,30.788
00:00.0,13.4140625,14.234375,6.6796875,1.756835938,2.322265625,1.3203125,15.28125,3.197265625,43.8125,43.8125
00:00.0,22.53125,20.921875,6.4765625,1.84765625,2.24609375,1.375,23.109375,3.216796875,44.4375,44.4375
00:00.0,17.078125,15.1953125,5.62890625,2.1015625,2.80078125,1.115234375,17.953125,3.67578125,45.1875,45.1875
00:00.0,25.46875,16.359375,6.44140625,1.7890625,2.49609375,1.37890625,25.671875,3.3671875,45.625,45.625
00:00.0,15.515625,14.390625,5.546875,2.265625,3.642578125,1.234375,15.828125,4.4609375,46.4375,46.4375
00:00.0,17.78125,15.4453125,7.84765625,2.095703125,2.296875,1.336914063,19.21875,3.3828125,46.75,46.75
00:00.0,15.3671875,16.375,6.8828125,1.895507813,2.5234375,1.374023438,19.578125,3.44140625,47.8125,47.8125
00:00.0,18.625,16.015625,7.13671875,1.904296875,2.388671875,2.013671875,20.015625,3.658203125,48.5,48.5
00:00.0,17.296875,16.09375,6.8984375,2.60546875,3.115234375,2.935546875,18.0625,5.01171875,48.875,48.875
00:00.0,12.82,14.421875,7.24609375,5.054,2.748046875,1.380859375,16.796875,3.6640625,48.1875,48.1875
00:00.0,14.484375,18.34375,6.57421875,2.255859375,3.541015625,1.486328125,18.828125,4.453125,47.25,47.25
00:00.0,16.75,20.03125,7.046875,1.749023438,2.515625,1.350585938,21,3.34765625,46.6875,46.6875
00:00.0,14.375,19.46875,7.109375,1.682617188,2.189453125,1.245117188,19.59375,3.029296875,46.1875,46.1875
00:00.0,14.9375,14.0546875,6.859375,1.943359375,2.4375,1.296875,17.34375,3.376953125,45.4375,45.4375
00:00.0,14.703125,15.1640625,7.55078125,1.811523438,2.306640625,1.28515625,15.8828125,3.203125,44.625,44.625
00:00.0,18.890625,16.59375,7.45703125,1.844726563,2.435546875,1.345703125,20.421875,3.33984375,44.875,44.875
00:00.0,14.1484375,15.78125,7.234375,1.860351563,2.62890625,1.361328125,17.703125,3.498046875,44.25,44.25
00:00.0,12.82,13.2109375,5.765625,5.054,2.40625,1.348632813,19.625,3.388671875,44.125,44.125
00:00.0,15.5,16.28125,6.609375,1.984375,2.326171875,1.530273438,22.375,3.41796875,43.625,43.625
00:00.0,13.3203125,13.171875,6.67578125,2.029296875,2.55859375,1.427734375,15.9609375,3.564453125,44,44
00:00.0,14.5,12.921875,6.078125,2.017578125,3.201171875,1.452148438,16.671875,4.05078125,43.5625,43.5625
00:00.0,12.82,15.1484375,5.80078125,5.054,3.65625,1.401367188,19.125,4.3359375,42.875,42.875
00:00.0,16.671875,12.015625,5.97265625,1.87890625,2.609375,1.221679688,18.3125,3.439453125,42.6875,42.6875
00:00.0,15.71875,16.03125,8.625,1.846679688,2.408203125,1.373046875,16.828125,3.330078125,43.0625,43.0625
00:00.0,15.921875,13.9921875,6.38671875,2.212890625,3.310546875,1.258789063,18.46875,4.17578125,43.9375,43.9375
00:00.0,15.5703125,17.234375,7.53125,1.743164063,2.1640625,1.401367188,19.90625,3.111328125,44.8125,44.8125
00:00.0,12.82,20.125,7.3359375,5.054,2.607421875,1.552734375,23.25,3.498046875,46.25,46.25
00:00.0,12.82,17.9375,7.5546875,5.054,2.564453125,1.5546875,25.703125,3.548828125,47.1875,47.1875
00:00.0,18.609375,20.71875,6.984375,2.07421875,2.857421875,2.6328125,23.265625,4.40625,47.875,47.875
00:00.0,12.82,25.515625,8.484375,5.054,3.4609375,3.162109375,29.90625,5.4296875,48.625,48.625
00:00.0,16.75,20.015625,8.3046875,2.333984375,3.01171875,2.490234375,21.359375,4.55078125,49.25,49.25
00:00.0,20.3125,26.203125,8.171875,2.431640625,3.34375,1.711914063,16.114,7.556,49.875,30.788
00:00.0,20.578125,24.96875,7.74609375,2.298828125,3.08984375,1.560546875,25.296875,4.15625,50.3125,50.3125
00:00.0,26.5625,25.78125,7.828125,2.71484375,3.427734375,1.668945313,30.796875,4.6796875,50.5625,50.5625
00:00.0,26.140625,27.765625,10.3984375,2.61328125,3.98046875,2.109375,28.6875,5.20703125,50.3125,50.3125
00:00.0,20.546875,23.890625,8.3828125,2.47265625,2.984375,2.111328125,29.34375,4.4140625,49.8125,49.8125
00:00.0,19.421875,24.5,6.90234375,2.435546875,3.0625,1.866210938,28.765625,4.3359375,48.5,48.5
00:00.0,21.890625,28.3125,7.67578125,2.275390625,3.01171875,1.549804688,29.09375,4.08203125,47.75,47.75
00:00.0,19.453125,18.875,6.92578125,1.97265625,2.32421875,1.583984375,16.114,7.556,47.375,30.788
00:00.0,12.82,24.109375,7.296875,5.054,2.66796875,1.4375,26.65625,3.76171875,46.5625,46.5625
00:00.0,25.671875,26.25,7.0859375,2.333984375,2.62109375,1.416992188,27.625,3.78515625,46,46
00:00.0,20.859375,26.234375,8.09375,2.3828125,2.82421875,1.416015625,29.5,3.95703125,45.75,45.75
00:00.0,20.90625,22.4375,7.24609375,2.23828125,2.88671875,1.354492188,23.515625,3.896484375,45.625,45.625
00:00.0,22.078125,21.6875,9.3203125,2.236328125,2.833984375,1.374023438,24.28125,3.86328125,45.5625,45.5625
00:00.0,22,23.34375,8.4921875,2.37890625,2.7578125,1.506835938,28.875,3.94140625,45.3125,45.3125
00:00.0,15.171875,23.421875,7.4921875,2.076171875,2.34375,1.359375,23.96875,3.4140625,45.25,45.25
00:00.0,21.3125,21.171875,7.25390625,2.091796875,2.404296875,1.319335938,21.984375,3.44921875,44.4375,44.4375
00:00.0,20.296875,22.4375,6.46875,2.125,2.09765625,1.266601563,23.046875,3.2421875,44.375,44.375
00:00.0,17.875,17.703125,7.38671875,2.046875,2.388671875,1.22265625,24.6875,3.375,45.5,45.5
00:00.0,12.82,13.407,6.91015625,5.054,5.041,1.389648438,22.046875,3.224609375,46.375,46.375
00:00.0,20.125,18.953125,7.56640625,1.989257813,2.40625,1.4453125,21.421875,3.44140625,47.25,47.25
00:00.0,12.82,21.875,7.8984375,5.054,2.599609375,1.904296875,22.625,3.8515625,48.0625,48.0625
00:00.0,23.546875,16.609375,7.75390625,2.3125,2.814453125,2.6640625,25.703125,4.51171875,48.625,48.625
00:00.0,18.28125,18,7.86328125,2.392578125,2.744140625,2.3203125,16.114,7.556,49.125,30.788
00:00.0,21.6875,22.453125,8.765625,2.0625,2.296875,1.672851563,23.71875,3.51171875,49.9375,49.9375
00:00.0,18.265625,19.109375,9.1953125,1.978515625,2.30859375,1.442382813,16.114,7.556,50.3125,30.788
00:00.0,20.578125,26.5,9.1640625,2.00390625,2.38671875,1.451171875,27.484375,3.4375,50.75,50.75
00:00.0,18.703125,20.65625,7.94140625,1.970703125,2.23046875,1.423828125,16.114,7.556,51,30.788
00:00.0,22.609375,22.4375,9.5234375,2.138671875,2.71484375,1.340820313,27.59375,3.708984375,50.6875,50.6875
00:00.0,18.796875,26.078125,9.6796875,2.28125,2.62890625,2.556640625,27.0625,4.31640625,49.5,49.5
00:00.0,18.625,21.40625,8.3046875,2.1796875,2.685546875,1.565429688,25.265625,3.796875,48.5,48.5
00:00.0,21.453125,31.421875,8.2421875,2.287109375,2.83984375,1.421875,32.5625,3.9140625,47.875,47.875
00:00.0,19.171875,21.09375,8.5625,2.212890625,2.384765625,1.662109375,25.5,3.654296875,47.4375,47.4375
00:00.0,27.78125,25.46875,8.6171875,2.505859375,2.767578125,1.47265625,28.4375,4.01171875,47.0625,47.0625
00:00.0,21,18.953125,7.5859375,2.162109375,2.212890625,1.541015625,22.890625,3.45703125,46.875,46.875
00:00.0,19.71875,25.046875,9.7265625,2.3515625,2.396484375,1.43359375,27.578125,3.650390625,46.75,46.75
00:00.0,23.078125,13.407,8.8046875,2.408203125,5.041,1.571289063,25.625,3.82421875,46.6875,46.6875
00:00.0,16.171875,18.1875,8.0703125,2.2265625,1.909179688,1.463867188,18.515625,3.27734375,46.25,46.25
00:00.0,21.53125,20.296875,8.53125,2.044921875,2.01953125,1.354492188,25.5,3.177734375,45.75,45.75
00:00.0,19.390625,21,10.2890625,2.23828125,2.158203125,1.328125,23.96875,3.380859375,45.875,45.875
00:00.0,21.140625,13.407,7.28125,2.24609375,5.041,1.387695313,21.65625,3.69921875,45.8125,45.8125
00:00.0,12.82,13.407,8.03125,5.054,5.041,1.58984375,19.140625,3.560546875,45.75,45.75
00:00.0,12.82,13.407,9.96875,5.054,5.041,1.513671875,28.1875,3.76171875,46.3125,46.3125
00:00.0,15.171875,15.2734375,6.921875,2.02734375,1.938476563,1.301757813,18.46875,3.091796875,47.125,47.125
00:00.0,14.7890625,13.6484375,7.1796875,12.734375,12.4609375,1.944335938,16.114,7.556,47.5625,30.788
00:00.0,14.3828125,15.484375,7.28125,19.421875,18.984375,2.8125,15.9140625,27.3125,46.75,46.75
00:00.0,13.8515625,15.75,5.8046875,12.8828125,11.328125,1.610351563,16.114,7.556,46.4375,30.788
00:00.0,14.5,13.5078125,6.09765625,13.3984375,12.1015625,1.545898438,17.4375,18.125,46.25,46.25
00:00.0,15.8671875,13.9296875,5.18359375,24.421875,22.84375,3.572265625,16.114,7.556,46.375,30.788
00:00.0,9.3125,8.2265625,5.390625,2.21875,2.533203125,0.864257813,10.140625,3.5,40,40
00:00.0,14.7421875,16.484375,5.37890625,8.3828125,16.140625,2.0390625,16.9375,18.3125,44.3125,44.3125
00:00.0,15.2265625,13.3359375,6.375,2.927734375,7.16015625,1.373046875,17.28125,7.85546875,45.5625,45.5625
00:00.0,14.4296875,19.234375,5.43359375,4.97265625,11.625,1.598632813,19.46875,12.75,46.1875,46.1875
00:00.0,17.9375,17.40625,5.76953125,8.0234375,19.03125,2.501953125,18.171875,20.8125,46.0625,46.0625
00:00.0,13.546875,16.46875,5.46875,3.259765625,5.90625,1.362304688,18.1875,6.8828125,45.375,45.375
00:00.0,13.4296875,15.21875,5.62890625,3.8046875,7.7109375,1.455078125,17.546875,8.71875,45.0625,45.0625
00:00.0,12.0234375,17.71875,5.15625,9.1796875,19.828125,2.6875,20.46875,22.015625,45.25,45.25
00:00.0,13.390625,14.40625,6.51953125,5.78125,12.3046875,1.938476563,16.546875,13.734375,45.5625,45.5625
00:00.0,12.82,14.09375,5.84765625,5.054,8.6796875,1.55078125,19.4375,9.6796875,45.75,45.75
00:00.0,11.4921875,20.390625,5.05078125,3.728515625,9.21875,1.704101563,20.65625,10.09375,46.375,46.375
00:00.0,14.5859375,14.359375,5.29296875,3.208984375,3.828125,1.282226563,17.671875,5.15625,46.9375,46.9375
00:00.0,15.015625,14.890625,5.82421875,2.595703125,5.484375,1.39453125,18.640625,6.2265625,47.0625,47.0625
00:00.0,12.6875,13.6875,5.35546875,4.51953125,10.5,1.598632813,15.9296875,11.5390625,46.6875,46.6875
00:00.0,12.765625,13.4765625,5.19140625,2.869140625,4.08984375,0.982910156,13.703125,5.09765625,45.0625,45.0625
00:00.0,13.5234375,15.1015625,5.68359375,2.927734375,4.1328125,1.124023438,15.21875,5.1875,43.75,43.75
00:00.0,16.265625,13.8359375,6.140625,6,8.3203125,1.295898438,17.34375,10.3359375,43.1875,43.1875
00:00.0,0.193481445,0.187744141,0.039581299,0.024841309,0.045257568,0.075683594,0.17956543,0.244628906,39.9375,39.9375
00:00.0,0.325683594,0.165405273,0.140869141,0.222167969,0.538085938,1.0859375,0.264160156,1.485351563,31,31
00:00.0,0.307128906,0.25390625,0.133056641,0.35546875,0.207275391,1.061523438,0.215698242,1.407226563,25.9375,25.9375
00:00.0,0.168457031,0.309570313,0.096618652,0.170410156,0.143554688,1.2578125,0.16796875,1.470703125,22.6875,22.6875
00:00.0,0.247680664,0.283691406,0.115600586,0.158447266,0.168212891,1.204101563,0.260986328,1.431640625,20.625,20.625
00:00.0,0.185180664,0.194946289,0.029083252,0.062164307,0.12097168,0.391113281,0.211547852,0.905761719,19.1875,19.1875
00:00.0,0.188476563,0.239868164,0.105041504,0.07232666,0.111633301,0.101501465,0.149291992,0.491943359,18.75,18.75
00:00.0,0.263916016,0.221069336,0.108337402,0.07409668,0.189819336,0.112915039,0.183837891,0.63671875,19.9375,19.9375
00:00.0,0.104431152,0.250244141,0.057525635,0.084106445,0.172485352,0.347412109,0.222412109,0.994140625,19.75,19.75
00:00.0,0.243652344,0.208862305,0.030731201,0.246826172,0.406982422,1.090820313,0.153442383,1.459960938,19.5,19.5
00:00.0,0.194458008,0.234985352,0.036560059,0.035095215,0.152954102,0.109680176,0.162719727,0.491210938,19.0625,19.0625
00:00.0,0.272460938,0.171875,0.092529297,0.057128906,0.075195313,0.209228516,0.185913086,0.559082031,18.5625,18.5625
00:00.0,0.281494141,0.132202148,0.016693115,0.093078613,0.123779297,0.182739258,0.08416748,0.683105469,18.0625,18.0625
00:00.0,0.293945313,13.407,0.081176758,0.043640137,5.041,0.154541016,0.181152344,0.569335938,17.5625,17.5625
00:00.0,0.263671875,0.135620117,0.084472656,0.061096191,0.085205078,0.146606445,0.100952148,0.49609375,17.0625,17.0625
00:00.0,0.282714844,0.146484375,0.019363403,0.017303467,0.023529053,0.043365479,0.234619141,0.142211914,16.5625,16.5625
00:00.0,0.196533203,0.185058594,0.034759521,0.023101807,0.057434082,0.07623291,0.190673828,0.262207031,15.9375,15.9375
00:00.0,0.274169922,0.066345215,0.108398438,0.049224854,0.031204224,0.044311523,0.206665039,0.21484375,15.625,15.625
00:00.0,0.260253906,0.127685547,0.131347656,0.09954834,0.070007324,0.216430664,0.239868164,0.643066406,15.125,15.125
00:00.0,0.13659668,0.145385742,0.217285156,0.088439941,0.178955078,0.177612305,0.270507813,0.758789063,14.625,14.625
00:00.0,12.82,0.087097168,0.151733398,5.054,0.196044922,1.059570313,0.191162109,1.31640625,14.125,14.125
00:00.0,0.207641602,0.181762695,0.146728516,0.543945313,0.362060547,0.573242188,0.257568359,1.365234375,13.625,13.625
00:00.0,0.244506836,0.155029297,0.228393555,0.154052734,0.113037109,0.14831543,0.278076172,0.717285156,13.25,13.25
00:00.0,0.161743164,0.16003418,0.093322754,0.054931641,0.036468506,0.074768066,0.148193359,0.283935547,12.875,12.875
00:00.0,0.262695313,0.165039063,0.097900391,0.062438965,0.092346191,0.035522461,0.206054688,0.322021484,12.5625,12.5625
00:00.0,0.093017578,0.163818359,0.157470703,0.127685547,0.080627441,0.202514648,0.282958984,0.695800781,12.375,12.375
00:00.0,0.256103516,0.166748047,0.09173584,0.044586182,0.031311035,0.048614502,0.201904297,0.214477539,12.25,12.25
00:00.0,0.261230469,0.0859375,0.151489258,0.06262207,0.091918945,0.052001953,0.239746094,0.354248047,12.1875,12.1875
00:00.0,0.255371094,0.155761719,0.160400391,0.042449951,0.092834473,0.034332275,16.114,7.556,12.1875,30.788
00:00.0,0.175537109,0.169067383,0.295898438,0.505371094,0.58203125,0.077819824,0.450927734,1.23046875,12.25,12.25
00:00.0,12.82,0.163696289,0.102355957,5.054,0.254394531,0.400634766,0.166381836,1.178710938,12.3125,12.3125
00:00.0,0.312255859,0.150756836,0.154907227,0.422119141,0.999023438,0.159790039,0.229736328,1.362304688,12.375,12.375
00:00.0,0.236938477,0.150024414,0.147338867,0.55078125,0.595703125,0.096984863,0.208984375,1.260742188,12.4375,12.4375
00:00.0,0.253173828,0.08581543,0.102478027,0.093261719,0.102783203,0.33203125,0.138916016,0.860351563,12.375,12.375
00:00.0,0.247558594,0.080688477,0.154541016,0.031860352,0.067932129,0.041229248,0.247192383,0.240234375,12.25,12.25
00:00.0,0.327392578,0.161499023,0.147705078,0.089599609,0.066345215,0.03729248,0.221435547,0.328125,12,12
00:00.0,0.262939453,0.166748047,0.14831543,0.034973145,0.040252686,0.033599854,0.213134766,0.188354492,11.8125,11.8125
00:00.0,0.257080078,0.007911682,0.026351929,0.035339355,0.074035645,0.023391724,0.133544922,0.221191406,11.625,11.625
00:00.0,0.255371094,0.233276367,0.197265625,0.04019165,0.061584473,0.161865234,16.114,7.556,11.375,30.788
00:00.0,0.330810547,0.162597656,0.135009766,0.041503906,0.03314209,0.182495117,0.285888672,0.402099609,11.1875,11.1875
00:00.0,0.258789063,0.162231445,0.235473633,0.049987793,0.04586792,0.059448242,0.296875,0.268554688,11,11
00:00.0,0.172363281,13.407,0.214477539,0.045898438,5.041,0.141967773,0.239135742,0.391113281,10.8125,10.8125
00:00.0,0.250732422,0.17175293,0.232910156,0.04196167,0.126708984,0.260986328,0.311767578,0.690917969,10.5625,10.5625
00:00.0,0.186889648,13.407,0.098815918,0.0418396,5.041,0.489990234,16.114,7.556,10.4375,30.788
00:00.0,0.184448242,0.232666016,0.168212891,0.099182129,0.076965332,0.286376953,0.273193359,0.755859375,10.25,10.25
00:00.0,12.82,0.169921875,0.066772461,5.054,0.101257324,0.400146484,0.183959961,0.860839844,10,10
00:00.0,0.178344727,0.179077148,0.200317383,0.07635498,0.09588623,0.296875,0.268310547,0.762207031,9.8125,9.8125
00:00.0,0.098449707,0.178955078,0.13659668,0.072509766,0.0496521,0.821289063,0.197509766,1.088867188,9.625,9.625
00:00.0,0.179931641,0.175170898,0.299316406,0.079589844,0.172607422,0.522460938,0.348388672,1.069335938,9.625,9.625
00:00.0,12.82,0.183105469,0.225341797,5.054,0.157348633,0.420654297,0.27734375,1.0078125,9.5625,9.5625
00:00.0,0.181762695,0.147094727,0.220458984,0.043670654,0.085876465,0.354492188,0.236206055,0.741699219,9.5,9.5
